0.764829	174.731122
0.765829	130.290322
0.766829	119.502818
0.767829	125.299015
0.768829	135.733601
0.769829	143.223286
0.770829	143.784540
0.771829	136.271325
0.772829	121.612836
0.773829	102.051236
0.774829	80.379395
0.775829	59.186558
0.776829	40.303944
0.777829	24.747894
0.778829	12.855177
0.779829	4.425461
0.780829	-1.136222
0.781829	-4.677007
0.782829	-7.153727
0.783829	-9.490450
0.784829	-12.436004
0.785829	-16.423696
0.786829	-21.484204
0.787829	-27.288271
0.788829	-33.238522
0.789829	-38.563073
0.790829	-42.409118
0.791829	-43.936537
0.792829	-42.411489
0.793829	-37.300012
0.794829	-28.361620
0.795829	-15.740942
0.796829	-0.012860
0.797829	17.883575
0.798829	36.752506
0.799829	55.250084
0.800829	71.993277
0.801829	85.668678
0.802829	95.141314
0.803829	99.563460
0.804829	98.483442
0.805829	91.951986
0.806829	80.571956
0.807829	65.415311
0.808829	47.891754
0.809829	29.615744
0.810829	12.273509
0.811829	-2.509937
0.812829	-13.303784
0.813829	-19.004409
0.814829	-18.968365
0.815829	-13.142315
0.816829	-2.125064
0.817829	12.926605
0.818829	30.447806
0.819829	48.617244
0.820829	65.508904
0.821829	79.243748
0.822829	88.141410
0.823829	90.871884
0.824829	86.607223
0.825829	75.169813
0.826829	57.106848
0.827829	33.598326
0.828829	6.306862
0.829829	-22.774348
0.830829	-51.473560
0.831829	-77.592516
0.832829	-99.058471
0.833829	-114.076234
0.834829	-121.280193
0.835829	-119.883265
0.836829	-109.761033
0.837829	-91.392570
0.838829	-65.752148
0.839829	-34.199456
0.840829	1.630198
0.841829	39.935664
0.842829	78.859749
0.843829	116.598998
0.844829	151.513483
0.845829	182.234867
0.846829	207.739277
0.847829	227.343874
0.848829	240.677787
0.849829	247.652302
0.850829	248.431043
0.851829	243.400151
0.852829	233.138476
0.853829	218.387748
0.854829	200.022771
0.855829	179.021418
0.856829	156.431020
0.857829	133.327085
0.858829	110.769480
0.859829	89.758548
0.860829	71.191222
0.861829	55.817139
0.862829	44.194753
0.863829	36.647455
0.864829	33.219681
0.865829	33.634833
0.866829	37.287794
0.867829	43.309616
0.868829	50.655490
0.869829	58.193355
0.870829	64.792509
0.871829	69.412215
0.872829	71.190315
0.873829	69.531836
0.874829	64.197603
0.875829	55.389860
0.876829	43.782245
0.877829	30.435899
0.878829	16.679590
0.879829	3.988880
0.880829	-6.134708
0.881829	-12.284525
0.882829	-13.269626
0.883829	-8.235607
0.884829	3.214563
0.885829	20.903650
0.886829	44.034635
0.887829	71.288417
0.888829	100.965865
0.889829	131.131019
0.890829	159.754280
0.891829	184.855606
0.892829	204.647710
0.893829	217.679251
0.894829	222.978032
0.895829	220.189826
0.896829	209.640318
0.897829	192.245747
0.898829	169.377619
0.899829	142.726289
0.900829	114.164542
0.901829	85.611179
0.902829	58.894593
0.903829	35.616351
0.904829	17.014778
0.905829	3.832467
0.906829	-3.748950
0.907829	-6.044219
0.908829	-3.761261
0.909829	2.102932
0.910829	10.366417
0.911829	19.766412
0.912829	29.063409
0.913829	37.145288
0.914829	43.131433
0.915829	46.473806
0.916829	47.007542
0.917829	44.905943
0.918829	40.607631
0.919829	34.743055
0.920829	28.061003
0.921829	21.355110
0.922829	15.390367
0.923829	10.829634
0.924829	8.160144
0.925829	7.622381
0.926829	9.177191
0.927829	12.543896
0.928829	17.258684
0.929829	22.733444
0.930829	28.314601
0.931829	33.341950
0.932829	37.207493
0.933829	39.414273
0.934829	39.635209
0.935829	37.769843
0.936829	33.968211
0.937829	28.594830
0.938829	22.175943
0.939829	15.346405
0.940829	8.796571
0.941829	3.219182
0.942829	-0.743746
0.943829	-2.554040
0.944829	-1.830476
0.945829	1.599963
0.946829	7.679318
0.947829	16.146773
0.948829	26.580708
0.949829	38.441048
0.950829	51.111604
0.951829	63.942416
0.952829	76.292096
0.953829	87.570172
0.954829	97.279432
0.955829	105.056961
0.956829	110.695722
0.957829	114.132050
0.958829	115.423988
0.959829	114.729450
0.960829	112.284379
0.961829	108.380907
0.962829	103.345518
0.963829	97.517202
0.964829	91.225621
0.965829	84.769761
0.966829	78.403772
0.967829	72.335160
0.968829	66.726219
0.969829	61.695531
0.970829	57.319462
0.971829	53.633661
0.972829	50.634556
0.973829	48.280853
0.974829	46.495030
0.975829	45.165051
0.976829	44.149070
0.977829	43.285188
0.978829	42.402518
0.979829	41.332263
0.980829	39.918803
0.981829	38.030779
0.982829	35.572173
0.983829	32.493396
0.984829	28.802370
0.985829	24.574937
0.986829	19.956065
0.987829	15.145794
0.988829	10.381355
0.989829	5.919206
0.990829	2.017079
0.991829	-1.083974
0.992829	-3.177543
0.993829	-4.109812
0.994829	-3.797517
0.995829	-2.244994
